longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2.0221,INLAND,52200.0
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,NEAR BAY,114800.0
-119.69,36.81,15.0,2892.0,496.0,1634.0,501.0,4.4934,INLAND,88000.0
-117.07,32.81,15.0,2000.0,402.0,778.0,369.0,4.3594,<1H OCEAN,224200.0
-118.15,33.96,33.0,1201.0,340.0,1482.0,334.0,2.4821,<1H OCEAN,150000.0
-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND,341700.0
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,NEAR BAY,181700.0
-117.81,33.73,19.0,4022.0,975.0,2334.0,954.0,3.0305,<1H OCEAN,140600.0
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,INLAND,72700.0
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,INLAND,210900.0
-120.83,39.02,15.0,1117.0,242.0,551.0,229.0,2.6319,INLAND,97700.0
-121.06,39.22,52.0,1749.0,422.0,837.0,391.0,2.325,INLAND,109700.0
-118.17,33.77,38.0,2239.0,721.0,984.0,684.0,2.346,NEAR OCEAN,165600.0
-117.84,33.8,34.0,2004.0,331.0,843.0,328.0,3.59,<1H OCEAN,230600.0
-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,<1H OCEAN,163800.0
-115.4,32.7,19.0,583.0,113.0,531.0,134.0,1.6838,INLAND,95800.0
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,INLAND,48100.0
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,INLAND,44400.0
-121.88,37.44,23.0,1310.0,267.0,910.0,261.0,5.3994,<1H OCEAN,237900.0
-122.03,37.55,22.0,9167.0,1373.0,4319.0,1404.0,6.992,NEAR BAY,284800.0
-122.72,38.47,29.0,1706.0,415.0,990.0,394.0,1.9932,<1H OCEAN,164800.0
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,<1H OCEAN,200000.0
-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,INLAND,77800.0
-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,<1H OCEAN,186000.0
-118.09,33.96,36.0,3271.0,603.0,2593.0,616.0,3.3621,<1H OCEAN,169700.0
-117.16,32.74,49.0,1815.0,495.0,601.0,410.0,3.0571,NEAR OCEAN,418800.0
-118.15,35.06,15.0,1069.0,296.0,569.0,263.0,2.0441,INLAND,73300.0
-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,NEAR OCEAN,87000.0
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,<1H OCEAN,168200.0
-117.55,33.93,25.0,5187.0,934.0,2725.0,860.0,4.1865,INLAND,154300.0
-121.89,37.42,26.0,40.0,8.0,52.0,7.0,7.7197,<1H OCEAN,225000.0
-122.0,37.35,20.0,4304.0,851.0,2059.0,835.0,5.1674,<1H OCEAN,333000.0
-121.34,38.59,23.0,2912.0,421.0,1132.0,410.0,5.9174,INLAND,225900.0
-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,INLAND,138100.0
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,INLAND,112700.0
-122.25,37.83,52.0,1279.0,287.0,534.0,291.0,3.1429,NEAR BAY,231600.0
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,<1H OCEAN,419100.0
-118.48,34.19,20.0,5699.0,1594.0,3809.0,1381.0,2.8646,<1H OCEAN,221100.0
-118.01,34.06,26.0,557.0,153.0,455.0,196.0,2.7721,INLAND,155400.0
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,INLAND,151700.0
-122.44,37.71,46.0,1230.0,247.0,895.0,257.0,5.3913,NEAR BAY,248900.0
-121.04,38.95,22.0,1931.0,445.0,1009.0,407.0,2.75,INLAND,153200.0
-122.02,38.25,10.0,2237.0,454.0,1255.0,429.0,3.1176,INLAND,126500.0
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,INLAND,240000.0
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,<1H OCEAN,186100.0
-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7.9248,NEAR OCEAN,500001.0
-118.12,34.06,17.0,5137.0,1614.0,4945.0,1535.0,2.4599,<1H OCEAN,181600.0
-122.0,37.37,16.0,1434.0,372.0,804.0,361.0,3.7045,<1H OCEAN,178100.0
-119.44,36.6,5.0,2353.0,608.0,2505.0,573.0,2.2863,INLAND,69200.0
-121.41,38.52,25.0,3087.0,720.0,2529.0,708.0,1.8689,INLAND,66800.0
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,<1H OCEAN,500001.0
-122.1,37.4,23.0,514.0,210.0,367.0,206.0,3.1736,NEAR BAY,181300.0
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,7.642,<1H OCEAN,396400.0
-122.24,38.25,33.0,213.0,36.0,91.0,33.0,4.9167,NEAR BAY,187500.0
-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,NEAR OCEAN,297900.0
-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,<1H OCEAN,345400.0
-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,<1H OCEAN,245100.0
-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,INLAND,105500.0
-124.08,40.87,29.0,1710.0,469.0,990.0,425.0,1.1479,NEAR OCEAN,101100.0
-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,<1H OCEAN,141700.0
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,<1H OCEAN,430900.0
-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,2.9632,NEAR OCEAN,286300.0
-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,INLAND,113000.0
-117.24,32.72,39.0,3089.0,431.0,1175.0,432.0,7.5925,NEAR OCEAN,466700.0
-117.94,33.85,26.0,1888.0,429.0,1550.0,458.0,3.3393,<1H OCEAN,168600.0
-122.26,37.5,52.0,878.0,186.0,393.0,186.0,3.7045,NEAR OCEAN,360500.0
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,<1H OCEAN,256400.0
-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,INLAND,113900.0
-118.36,34.01,33.0,3140.0,466.0,1214.0,464.0,6.5044,<1H OCEAN,350400.0
-118.35,34.19,45.0,903.0,190.0,557.0,204.0,4.0313,<1H OCEAN,209100.0
-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,<1H OCEAN,131500.0
-122.18,38.35,24.0,407.0,68.0,175.0,61.0,6.0266,INLAND,216700.0
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,<1H OCEAN,101300.0
-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,<1H OCEAN,202800.0
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,INLAND,117600.0
-122.31,37.57,42.0,3157.0,676.0,1603.0,629.0,3.7422,NEAR OCEAN,292600.0
-118.4,34.04,42.0,1298.0,174.0,420.0,190.0,12.8483,<1H OCEAN,500001.0
-120.97,37.68,16.0,2349.0,446.0,1302.0,392.0,3.1625,INLAND,130300.0
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,INLAND,92400.0
-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN,112500.0
-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,<1H OCEAN,154200.0
-121.46,38.56,52.0,907.0,180.0,479.0,177.0,2.2125,INLAND,104000.0
-122.71,38.34,22.0,1249.0,335.0,699.0,308.0,2.6033,<1H OCEAN,121600.0
-122.07,37.86,17.0,1102.0,224.0,317.0,208.0,3.5893,NEAR BAY,206300.0
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,INLAND,108300.0
-118.85,34.19,27.0,2287.0,320.0,967.0,321.0,6.5162,<1H OCEAN,349400.0
-121.19,39.55,17.0,1483.0,284.0,481.0,211.0,1.4896,INLAND,83300.0
-118.61,34.2,29.0,1673.0,284.0,794.0,270.0,5.5191,<1H OCEAN,245800.0
-122.74,38.46,9.0,2268.0,594.0,1311.0,585.0,2.6607,<1H OCEAN,91500.0
-118.54,34.15,26.0,10111.0,1295.0,3599.0,1257.0,10.2292,<1H OCEAN,500001.0
-118.5,33.99,22.0,3484.0,975.0,1268.0,952.0,3.2609,<1H OCEAN,500001.0
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,3.5192,INLAND,190500.0
-121.43,37.74,52.0,966.0,247.0,589.0,228.0,1.6937,INLAND,108300.0
-116.52,33.97,13.0,3921.0,754.0,1902.0,665.0,3.3616,INLAND,89600.0
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,<1H OCEAN,500001.0
-121.34,37.97,33.0,2493.0,454.0,1203.0,436.0,3.765,INLAND,94600.0
-118.21,34.02,52.0,22.0,7.0,55.0,7.0,7.5752,<1H OCEAN,67500.0
-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,INLAND,177500.0
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,5.0862,<1H OCEAN,261300.0
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,<1H OCEAN,500001.0
-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,<1H OCEAN,168400.0
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,<1H OCEAN,245300.0
-122.02,37.09,35.0,1818.0,368.0,682.0,254.0,4.8611,NEAR OCEAN,240000.0
-121.05,37.93,17.0,2474.0,480.0,1649.0,453.0,3.275,INLAND,156500.0
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,NEAR OCEAN,500001.0
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,<1H OCEAN,235600.0
-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,<1H OCEAN,185600.0
-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,<1H OCEAN,316700.0
-120.93,39.96,15.0,1666.0,351.0,816.0,316.0,2.9559,INLAND,118800.0
-122.4,38.46,33.0,2542.0,466.0,1099.0,420.0,4.635,INLAND,248500.0
-117.94,33.79,24.0,4179.0,784.0,1902.0,733.0,4.7986,<1H OCEAN,236500.0
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,INLAND,94600.0
-118.07,34.01,36.0,1391.0,283.0,1025.0,275.0,3.2375,<1H OCEAN,176800.0
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,NEAR OCEAN,148600.0
-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,<1H OCEAN,195300.0
-118.27,33.8,28.0,4698.0,902.0,3287.0,881.0,4.8508,<1H OCEAN,215900.0
-118.2,34.02,42.0,498.0,120.0,548.0,119.0,3.7543,<1H OCEAN,126600.0
-118.29,34.08,25.0,2459.0,823.0,2635.0,763.0,2.4,<1H OCEAN,173900.0
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,183000.0
-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2.4405,INLAND,74300.0
-117.88,33.85,34.0,1127.0,185.0,588.0,181.0,4.375,<1H OCEAN,224700.0
-119.59,36.52,35.0,990.0,192.0,674.0,178.0,3.3214,INLAND,101600.0
-122.3,37.51,35.0,2789.0,445.0,1156.0,404.0,5.4322,NEAR OCEAN,391000.0
-118.13,33.94,34.0,522.0,138.0,373.0,139.0,3.5481,<1H OCEAN,265000.0
-121.86,37.21,23.0,2552.0,305.0,916.0,316.0,9.1974,<1H OCEAN,500001.0
-121.81,37.3,14.0,1870.0,348.0,1214.0,347.0,4.9769,<1H OCEAN,186500.0
-116.4,34.12,16.0,5648.0,1089.0,2524.0,1008.0,2.6739,INLAND,78000.0
-115.55,32.98,24.0,2565.0,530.0,1447.0,473.0,3.2593,INLAND,80800.0
-118.31,34.26,38.0,2264.0,460.0,1124.0,388.0,4.2685,<1H OCEAN,189600.0
-118.47,34.26,34.0,1300.0,289.0,650.0,291.0,3.8875,<1H OCEAN,199200.0
-120.84,35.32,15.0,2419.0,538.0,1279.0,522.0,3.4762,NEAR OCEAN,189600.0
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,NEAR BAY,160000.0
-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735,<1H OCEAN,375300.0
-122.03,37.97,20.0,3968.0,931.0,2629.0,903.0,2.9915,NEAR BAY,166700.0
-118.56,34.19,36.0,2600.0,441.0,1246.0,426.0,4.1111,<1H OCEAN,215600.0
-121.79,37.03,18.0,943.0,213.0,544.0,179.0,3.934,<1H OCEAN,228600.0
-120.66,35.49,17.0,4422.0,945.0,2307.0,885.0,2.8285,<1H OCEAN,171300.0
-122.46,37.74,51.0,1905.0,291.0,707.0,284.0,6.2561,NEAR BAY,431000.0
-118.04,33.87,18.0,4626.0,822.0,2794.0,763.0,5.6917,<1H OCEAN,275100.0
-119.85,34.44,28.0,1765.0,301.0,1173.0,297.0,6.0256,NEAR OCEAN,276800.0
-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839,INLAND,46300.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,INLAND,144000.0
-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,INLAND,94300.0
-117.93,34.01,23.0,3188.0,836.0,3883.0,840.0,2.1863,<1H OCEAN,157600.0
-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,4.105,<1H OCEAN,194500.0
-118.26,34.16,20.0,3407.0,885.0,1883.0,870.0,3.7321,<1H OCEAN,351100.0
-118.37,34.07,39.0,2309.0,526.0,870.0,546.0,3.1677,<1H OCEAN,453400.0
-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021,<1H OCEAN,224600.0
-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125,<1H OCEAN,155600.0
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,INLAND,242000.0
-123.15,39.74,23.0,608.0,143.0,281.0,108.0,2.9306,INLAND,70000.0
-117.18,34.3,33.0,399.0,87.0,71.0,27.0,1.875,INLAND,71300.0
-122.79,39.09,20.0,1798.0,395.0,685.0,331.0,1.625,INLAND,66800.0
-118.18,34.1,7.0,2529.0,689.0,1215.0,577.0,4.7853,<1H OCEAN,153100.0
-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,NEAR BAY,137500.0
-117.9,33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,<1H OCEAN,230400.0
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,<1H OCEAN,242200.0
-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,<1H OCEAN,301900.0
-122.0,37.27,33.0,1664.0,271.0,759.0,272.0,5.7876,<1H OCEAN,415800.0
-121.72,38.0,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,INLAND,156500.0
-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,INLAND,78600.0
-122.02,37.87,14.0,3056.0,369.0,1209.0,377.0,8.4352,NEAR BAY,441400.0
-118.27,34.08,46.0,3007.0,854.0,2587.0,814.0,2.7179,<1H OCEAN,184300.0
-118.73,34.29,8.0,4983.0,754.0,2510.0,725.0,6.9454,<1H OCEAN,276500.0
-117.96,33.93,31.0,1471.0,321.0,841.0,330.0,3.46,<1H OCEAN,232800.0
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,INLAND,60400.0
-121.49,38.55,51.0,4280.0,632.0,1486.0,621.0,5.0359,INLAND,224100.0
-117.79,33.77,21.0,4349.0,553.0,1680.0,519.0,6.9014,<1H OCEAN,439000.0
-119.67,37.27,13.0,5087.0,981.0,2284.0,913.0,2.7413,INLAND,123100.0
-117.09,32.91,9.0,2012.0,316.0,802.0,289.0,6.5706,<1H OCEAN,255700.0
-121.55,39.51,39.0,1551.0,353.0,684.0,310.0,2.0357,INLAND,57600.0
-118.52,34.2,35.0,2891.0,594.0,1757.0,581.0,4.3571,<1H OCEAN,199800.0
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,INLAND,51300.0
-119.85,34.48,23.0,1915.0,277.0,724.0,267.0,6.2987,NEAR OCEAN,348200.0
-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,NEAR BAY,362800.0
-118.53,34.18,26.0,4175.0,885.0,2118.0,778.0,4.2083,<1H OCEAN,240300.0
-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,INLAND,73600.0
-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,<1H OCEAN,172600.0
-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,<1H OCEAN,229000.0
-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531,INLAND,166300.0
-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,<1H OCEAN,83300.0
-118.47,34.14,36.0,2873.0,420.0,850.0,379.0,8.153,<1H OCEAN,500001.0
-117.98,33.68,17.0,2603.0,373.0,1265.0,382.0,6.8039,<1H OCEAN,332900.0
-119.03,35.41,41.0,1808.0,435.0,1005.0,373.0,1.7857,INLAND,54300.0
-117.93,33.88,45.0,1306.0,293.0,585.0,260.0,4.0812,<1H OCEAN,241700.0
-121.87,36.55,20.0,10053.0,1768.0,3083.0,1621.0,5.1506,NEAR OCEAN,387500.0
-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,INLAND,136400.0
-121.3,37.98,47.0,2373.0,461.0,990.0,444.0,4.175,INLAND,98300.0
-118.91,34.18,17.0,3220.0,716.0,1381.0,733.0,2.8958,<1H OCEAN,176000.0
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,INLAND,63000.0
-118.58,34.24,26.0,3239.0,647.0,1529.0,590.0,3.2426,<1H OCEAN,236900.0
-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,INLAND,97200.0
-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,NEAR BAY,220000.0
-117.72,33.62,19.0,1144.0,268.0,365.0,279.0,2.8583,<1H OCEAN,105800.0
-122.3,37.57,36.0,1973.0,352.0,1169.0,370.0,5.033,NEAR BAY,270900.0
-117.34,34.08,33.0,4924.0,1007.0,3502.0,953.0,3.233,INLAND,99400.0
-118.2,34.11,37.0,2040.0,611.0,1698.0,545.0,1.9355,<1H OCEAN,166300.0
-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826,<1H OCEAN,143800.0
-123.02,38.81,35.0,956.0,213.0,488.0,215.0,3.025,<1H OCEAN,140600.0
-122.71,38.5,15.0,5645.0,830.0,2324.0,769.0,6.6104,<1H OCEAN,330900.0
-118.34,34.02,44.0,2067.0,385.0,1046.0,441.0,3.5357,<1H OCEAN,156900.0
-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,NEAR OCEAN,500001.0
-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999,<1H OCEAN,162500.0
-120.1,39.33,9.0,2738.0,510.0,1193.0,412.0,4.3958,INLAND,124800.0
-117.34,33.21,12.0,5963.0,1372.0,3015.0,1124.0,2.7386,NEAR OCEAN,216100.0
-117.15,32.75,27.0,3166.0,867.0,1332.0,817.0,2.6742,NEAR OCEAN,171400.0
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,INLAND,325600.0
-121.46,38.58,40.0,1394.0,397.0,689.0,353.0,1.7765,INLAND,109800.0
-122.44,37.65,38.0,5277.0,1008.0,2695.0,997.0,3.9722,NEAR OCEAN,276200.0
-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,<1H OCEAN,129900.0
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY,292300.0
-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,<1H OCEAN,341500.0
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,INLAND,66800.0
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,NEAR OCEAN,238800.0
-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,INLAND,77400.0
-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,INLAND,82400.0
-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,NEAR OCEAN,359900.0
-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,<1H OCEAN,465700.0
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,<1H OCEAN,214000.0
-117.36,34.11,35.0,2969.0,521.0,1555.0,503.0,3.25,INLAND,107100.0
-122.31,37.99,25.0,6508.0,1137.0,3259.0,1081.0,4.2348,NEAR BAY,157800.0
-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,<1H OCEAN,119300.0
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,<1H OCEAN,232900.0
-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,NEAR BAY,179500.0
-115.49,32.67,25.0,2322.0,573.0,2185.0,602.0,1.375,INLAND,70100.0
-116.95,33.86,1.0,6.0,2.0,8.0,2.0,1.625,INLAND,55000.0
-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,INLAND,65900.0
-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,NEAR OCEAN,99600.0
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,<1H OCEAN,500001.0
-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,<1H OCEAN,164100.0
-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,INLAND,77000.0
-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,INLAND,140300.0
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,INLAND,172900.0
-118.38,34.05,35.0,3517.0,879.0,1632.0,784.0,3.0956,<1H OCEAN,500001.0
-117.33,33.03,31.0,1171.0,321.0,603.0,267.0,2.8611,NEAR OCEAN,314300.0
-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,<1H OCEAN,500001.0
-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,<1H OCEAN,500001.0
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,<1H OCEAN,143000.0
-117.6,33.42,23.0,2482.0,461.0,1048.0,425.0,4.665,NEAR OCEAN,280600.0
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,<1H OCEAN,375000.0
-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,<1H OCEAN,137500.0
-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141,<1H OCEAN,337100.0
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,INLAND,128000.0
-122.71,38.45,39.0,2739.0,573.0,1223.0,569.0,2.9663,<1H OCEAN,185400.0
-121.69,39.36,34.0,842.0,186.0,635.0,165.0,1.8355,INLAND,63000.0
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,NEAR BAY,109500.0
-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,1.1642,<1H OCEAN,400000.0
-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,INLAND,151900.0
-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,INLAND,56300.0
-120.92,40.02,35.0,383.0,92.0,202.0,72.0,2.6458,INLAND,102500.0
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,<1H OCEAN,225000.0
-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993,NEAR BAY,145500.0
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,<1H OCEAN,363100.0
-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,NEAR BAY,249000.0
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,NEAR BAY,415300.0
-117.19,32.86,19.0,3716.0,563.0,1788.0,587.0,5.2113,NEAR OCEAN,267400.0
-120.47,37.3,40.0,3693.0,771.0,2102.0,742.0,2.1838,INLAND,75000.0
-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,2.2328,NEAR BAY,250000.0
-117.06,32.77,34.0,1730.0,373.0,730.0,350.0,2.0284,NEAR OCEAN,161800.0
-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,INLAND,97500.0
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,NEAR BAY,111500.0
-120.59,37.36,11.0,3946.0,978.0,2814.0,953.0,2.0179,INLAND,87300.0
-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,<1H OCEAN,272900.0
-117.27,34.4,8.0,6042.0,979.0,3031.0,991.0,3.3438,INLAND,124400.0
-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997,<1H OCEAN,228700.0
-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443,NEAR OCEAN,229500.0
-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,<1H OCEAN,162500.0
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY,80000.0
-118.24,33.99,33.0,885.0,294.0,1270.0,282.0,2.1615,<1H OCEAN,118800.0
-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,INLAND,244200.0
-117.98,33.78,31.0,2825.0,546.0,1908.0,563.0,3.9798,<1H OCEAN,187500.0
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,<1H OCEAN,246000.0
-118.28,33.97,31.0,1068.0,271.0,1091.0,281.0,1.689,<1H OCEAN,102600.0
-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,INLAND,116700.0
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722,NEAR BAY,137500.0
-117.15,34.22,10.0,1039.0,174.0,317.0,109.0,7.2371,INLAND,171900.0
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,INLAND,103100.0
-122.47,37.69,27.0,2447.0,720.0,2104.0,657.0,3.449,NEAR OCEAN,239100.0
-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461,<1H OCEAN,194000.0
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,NEAR OCEAN,219900.0
-118.6,34.08,40.0,866.0,181.0,399.0,176.0,6.91,<1H OCEAN,380000.0
-117.97,34.05,34.0,2050.0,495.0,1832.0,465.0,2.8333,<1H OCEAN,155700.0
-121.85,39.77,17.0,5273.0,1177.0,2446.0,1199.0,1.9362,INLAND,89900.0
-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,4.7622,INLAND,89300.0
-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,INLAND,55000.0
-118.99,35.35,27.0,1615.0,355.0,1380.0,332.0,1.6632,INLAND,49800.0
-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071,<1H OCEAN,146400.0
-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,<1H OCEAN,278000.0
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,<1H OCEAN,288700.0
